seq,date,time,price_cur,accum_vol,best_ask,best_ask_vol,best_bid,best_bid_vol
10487241,20190121,94304,275.1,46104,275.15,131,275.05,88
10487242,20190121,94304,275.1,46105,275.15,131,275.05,88
10487243,20190121,94305,275.1,46107,275.15,130,275.1,18
10487244,20190121,94305,275.1,46108,275.15,131,275.1,3
10487245,20190121,94305,275.1,46111,275.15,131,275.05,117
10487246,20190121,94306,275.05,46112,275.1,25,275.05,89
10487247,20190121,94312,275.1,46151,275.1,39,275.05,78
10487248,20190121,94318,275.15,46177,275.15,26,275.1,85
10487249,20190121,94319,275.15,46179,275.2,98,275.15,9
10487250,20190121,94319,275.15,46188,275.2,98,275.15,9
10487251,20190121,94319,275.15,46196,275.2,126,275.1,97
10487252,20190121,94319,275.15,46199,275.2,100,275.15,13
10487253,20190121,94319,275.15,46200,275.2,107,275.1,110
10487254,20190121,94319,275.15,46201,275.15,6,275.1,97
10487255,20190121,94319,275.15,46207,275.2,126,275.1,97
10487256,20190121,94322,275.1,46212,275.15,79,275.1,24
10487257,20190121,94322,275.1,46220,275.15,79,275.1,16
10487258,20190121,94322,275.1,46236,275.15,79,275.1,16
10487259,20190121,94322,275.1,46238,275.1,10,275.05,88
10487260,20190121,94322,275.1,46241,275.1,3,275.05,92
10487261,20190121,94322,275.15,46247,275.15,110,275.05,92
10487262,20190121,94322,275.1,46250,275.15,102,275.1,24
10487263,20190121,94322,275.1,46253,275.15,85,275.1,1
10487264,20190121,94322,275.1,46254,275.15,85,275.05,112
10487265,20190121,94322,275.1,46255,275.15,110,275.05,92
10487266,20190121,94323,275.1,46256,275.15,85,275.05,113
10487267,20190121,94325,275.1,46273,275.15,87,275.1,2
10487268,20190121,94325,275.1,46275,275.15,87,275.1,2
10487269,20190121,94326,275.1,46276,275.15,113,275.05,95
10487270,20190121,94326,275.1,46278,275.15,113,275.05,95
10487271,20190121,94328,275.1,46284,275.1,27,275.05,74
10487272,20190121,94328,275.1,46287,275.1,16,275.05,78
10487273,20190121,94328,275.1,46288,275.1,15,275.05,78
10487274,20190121,94328,275.1,46289,275.1,14,275.05,78
10487275,20190121,94328,275.1,46290,275.15,117,275.1,5
10487276,20190121,94328,275.1,46295,275.15,105,275.1,3
10487277,20190121,94328,275.1,46299,275.15,105,275.1,4
10487278,20190121,94328,275.1,46300,275.1,7,275.05,107
10487279,20190121,94328,275.1,46301,275.1,4,275.05,83
10487280,20190121,94328,275.1,46303,275.15,115,275.1,2
10487281,20190121,94329,275.1,46304,275.15,97,275.05,110
10487282,20190121,94329,275.1,46305,275.15,97,275.1,3
10487283,20190121,94332,275.1,46312,275.15,114,275.05,93
10487284,20190121,94332,275.1,46313,275.15,114,275.05,94
10487285,20190121,94334,275.1,46314,275.15,89,275.1,4
10487286,20190121,94334,275.1,46315,275.15,89,275.05,113
10487287,20190121,94335,275.1,46316,275.1,8,275.05,88
10487288,20190121,94335,275.05,46317,275.1,1,275.05,82
10487289,20190121,94337,275.05,46318,275.1,45,275.05,67
10487290,20190121,94341,275.1,46323,275.15,114,275.05,83
10487291,20190121,94341,275.1,46324,275.15,90,275.05,111
10487292,20190121,94341,275.1,46326,275.15,90,275.1,2
10487293,20190121,94341,275.1,46327,275.1,1,275.05,94
10487294,20190121,94343,275.1,46328,275.15,91,275.1,19
10487295,20190121,94347,275.1,46332,275.15,93,275.05,112
10487296,20190121,94353,275.05,46333,275.1,80,275.05,20
10487297,20190121,94353,275.05,46336,275.1,81,275.05,15
10487298,20190121,94353,275.05,46338,275.1,83,275.05,13
10487299,20190121,94353,275.05,46351,275.1,83,275.05,13
10487300,20190121,94354,275.05,46356,275.05,7,275,143
10487301,20190121,94354,275.05,46359,275.1,110,275.05,2
10487302,20190121,94354,275.05,46361,275.05,14,275,94
10487303,20190121,94400,275.05,46362,275.05,14,275,102
10487304,20190121,94400,275.05,46376,275.05,14,275,102
10487305,20190121,94401,275.05,46377,275.1,81,275.05,25
10487306,20190121,94420,275.05,46381,275.1,65,275.05,59
10487307,20190121,94421,275.05,46383,275.1,65,275.05,58
10487308,20190121,94423,275.1,46387,275.1,6,275.05,81
10487309,20190121,94423,275.1,46392,275.15,139,275.05,84
10487310,20190121,94423,275.1,46395,275.15,97,275.1,3
10487311,20190121,94423,275.1,46396,275.15,121,275.1,7
10487312,20190121,94423,275.1,46397,275.15,104,275.1,17
10487313,20190121,94425,275.1,46399,275.15,98,275.1,16
10487314,20190121,94427,275.1,46410,275.15,98,275.1,6
10487315,20190121,94427,275.1,46416,275.15,98,275.05,108
10487316,20190121,94427,275.1,46417,275.1,15,275.05,76
10487317,20190121,94427,275.1,46418,275.1,14,275.05,76
10487318,20190121,94428,275.1,46419,275.1,14,275.05,80
10487319,20190121,94430,275.1,46423,275.1,7,275.05,80
10487320,20190121,94439,275.1,46440,275.1,39,275.05,61
10487321,20190121,94442,275.1,46448,275.15,121,275.05,73
10487322,20190121,94442,275.1,46449,275.15,96,275.1,18
10487323,20190121,94443,275.1,46450,275.15,95,275.1,29
10487324,20190121,94446,275.1,46453,275.15,101,275.1,3
10487325,20190121,94446,275.1,46458,275.15,129,275.05,92
10487326,20190121,94446,275.1,46461,275.15,124,275.1,21
10487327,20190121,94446,275.1,46464,275.15,104,275.1,4
10487328,20190121,94447,275.1,46467,275.15,103,275.1,30
10487329,20190121,94448,275.1,46474,275.15,103,275.1,7
10487330,20190121,94450,275.1,46477,275.1,50,275.05,68
10487331,20190121,94450,275.1,46478,275.1,48,275.05,68
10487332,20190121,94450,275.1,46482,275.1,45,275.05,68
10487333,20190121,94455,275.1,46483,275.1,20,275.05,68
10487334,20190121,94456,275.1,46491,275.1,3,275.05,82
10487335,20190121,94456,275.1,46492,275.1,2,275.05,82
10487336,20190121,94456,275.1,46494,275.15,121,275.1,6
10487337,20190121,94456,275.1,46500,275.15,109,275.1,5
10487338,20190121,94456,275.1,46501,275.15,103,275.1,16
10487339,20190121,94456,275.1,46507,275.15,103,275.1,10
10487340,20190121,94456,275.1,46511,275.15,103,275.1,5
10487341,20190121,94457,275.1,46512,275.15,96,275.1,3
10487342,20190121,94457,275.1,46513,275.15,96,275.1,3
10487343,20190121,94459,275.1,46517,275.15,96,275.1,12
10487344,20190121,94500,275.1,46518,275.15,97,275.1,3
10487345,20190121,94501,275.1,46543,275.1,75,275.05,110
10487346,20190121,94506,275.05,46544,275.1,129,275.05,26
10487347,20190121,94506,275.05,46545,275.1,123,275.05,22
10487348,20190121,94506,275.05,46546,275.1,123,275.05,21
10487349,20190121,94508,275.05,46552,275.1,124,275.05,16
10487350,20190121,94517,275.05,46566,275.1,132,275.05,15
10487351,20190121,94517,275.05,46571,275.1,132,275.05,10
10487352,20190121,94517,275.05,46576,275.1,132,275.05,5
10487353,20190121,94517,275.05,46578,275.1,132,275.05,2
10487354,20190121,94517,275.05,46582,275.05,1,275,168
10487355,20190121,94517,275.05,46583,275.1,123,275,168
10487356,20190121,94517,275.05,46584,275.1,125,275.05,6
10487357,20190121,94517,275.05,46585,275.1,123,275.05,40
10487358,20190121,94518,275.05,46589,275.1,123,275.05,34
10487359,20190121,94531,275.05,46591,275.1,98,275.05,67
10487360,20190121,94533,275.1,46595,275.1,93,275.05,72
10487361,20190121,94533,275.1,46606,275.1,82,275.05,75
10487362,20190121,94533,275.1,46614,275.1,74,275.05,75
10487363,20190121,94533,275.1,46618,275.1,69,275.05,75
10487364,20190121,94533,275.1,46621,275.1,65,275.05,79
10487365,20190121,94533,275.1,46625,275.1,60,275.05,79
10487366,20190121,94533,275.1,46628,275.1,55,275.05,79
10487367,20190121,94533,275.1,46632,275.1,51,275.05,80
10487368,20190121,94533,275.1,46638,275.1,44,275.05,80
10487369,20190121,94533,275.1,46639,275.1,41,275.05,79
10487370,20190121,94533,275.1,46640,275.1,40,275.05,79
10487371,20190121,94533,275.1,46643,275.1,37,275.05,79
10487372,20190121,94533,275.1,46648,275.1,32,275.05,79
10487373,20190121,94533,275.1,46655,275.1,25,275.05,79
10487374,20190121,94533,275.1,46659,275.1,21,275.05,79
10487375,20190121,94533,275.1,46679,275.1,20,275.05,79
10487376,20190121,94533,275.1,46680,275.15,80,275.1,21
10487377,20190121,94535,275.1,46681,275.15,85,275.1,9
10487378,20190121,94535,275.1,46684,275.1,1,275.05,110
10487379,20190121,94535,275.1,46688,275.1,4,275.05,87
10487380,20190121,94535,275.1,46689,275.1,1,275.05,87
10487381,20190121,94536,275.1,46690,275.15,109,275.05,90
10487382,20190121,94536,275.1,46697,275.1,1,275.05,90
10487383,20190121,94536,275.1,46698,275.15,109,275.05,90
10487384,20190121,94536,275.1,46701,275.15,91,275.1,2
10487385,20190121,94536,275.1,46703,275.15,93,275.05,109
10487386,20190121,94540,275.1,46704,275.1,113,275.05,60
10487387,20190121,94551,275.05,46719,275.1,121,275.05,16
10487388,20190121,94551,275.05,46724,275.1,121,275.05,11
10487389,20190121,94551,275.05,46735,275.1,121,275,168
10487390,20190121,94551,275.05,46745,275.1,159,275,146
10487391,20190121,94552,275.05,46746,275.1,146,275.05,30
10487392,20190121,94557,275.05,46750,275.1,126,275.05,59
10487393,20190121,94558,275.1,46760,275.1,103,275.05,83
10487394,20190121,94558,275.1,46766,275.1,97,275.05,83
10487395,20190121,94558,275.1,46774,275.1,89,275.05,83
10487396,20190121,94558,275.1,46821,275.1,39,275.05,86
10487397,20190121,94558,275.1,46860,275.1,39,275.05,86
10487398,20190121,94558,275.1,46861,275.15,87,275.1,22
10487399,20190121,94558,275.1,46883,275.15,87,275.05,115
10487400,20190121,94558,275.1,46884,275.1,1,275.05,113
10487401,20190121,94558,275.1,46885,275.1,7,275.05,101
10487402,20190121,94558,275.1,46888,275.1,8,275.05,101
10487403,20190121,94558,275.1,46889,275.1,8,275.05,95
10487404,20190121,94558,275.1,46890,275.15,117,275.05,95
10487405,20190121,94602,275.1,46891,275.15,89,275.1,11
10487406,20190121,94602,275.1,46902,275.15,89,275.05,122
10487407,20190121,94602,275.05,46903,275.1,7,275.05,101
10487408,20190121,94604,275.1,46915,275.15,117,275.05,101
10487409,20190121,94605,275.1,46920,275.15,94,275.1,5
10487410,20190121,94605,275.1,46921,275.15,89,275.1,38
10487411,20190121,94609,275.15,46922,275.15,87,275.1,26
10487412,20190121,94615,275.1,46923,275.15,81,275.1,42
10487413,20190121,94620,275.15,46930,275.15,45,275.1,67
10487414,20190121,94628,275.1,46940,275.15,75,275.1,54
10487415,20190121,94629,275.1,46975,275.15,84,275.05,125
10487416,20190121,94630,275.1,46976,275.1,36,275.05,77
10487417,20190121,94630,275.05,46980,275.1,26,275.05,71
10487418,20190121,94631,275.1,46981,275.1,38,275.05,72
10487419,20190121,94631,275.05,46985,275.1,20,275.05,68
10487420,20190121,94632,275.05,46989,275.1,19,275.05,74
10487421,20190121,94632,275.1,47001,275.1,12,275.05,97
10487422,20190121,94632,275.1,47014,275.15,101,275.05,128
10487423,20190121,94633,275.05,47018,275.1,10,275.05,97
10487424,20190121,94633,275.1,47024,275.1,6,275.05,97
10487425,20190121,94633,275.1,47025,275.15,121,275.05,94
10487426,20190121,94634,275.1,47027,275.1,112,275.05,60
10487427,20190121,94637,275.05,47029,275.1,112,275.05,59
10487428,20190121,94645,275.05,47033,275.1,117,275.05,63
10487429,20190121,94648,275.05,47041,275.1,127,275.05,48
10487430,20190121,94648,275.05,47049,275.1,127,275.05,40
10487431,20190121,94648,275.05,47057,275.1,127,275.05,32
10487432,20190121,94648,275.05,47061,275.1,134,275.05,19
10487433,20190121,94653,275.05,47069,275.1,138,275.05,16
10487434,20190121,94653,275.05,47073,275.1,138,275.05,12
10487435,20190121,94653,275.05,47074,275.1,151,275.05,11
10487436,20190121,94653,275.05,47085,275.1,154,275.05,11
10487437,20190121,94653,275.05,47092,275.05,5,275,145
10487438,20190121,94653,275.05,47093,275.1,179,275,140
10487439,20190121,94653,275.05,47099,275.1,178,275.05,13
10487440,20190121,94657,275.05,47100,275.1,179,275,140
10487441,20190121,94657,275.05,47101,275.1,178,275.05,1
10487442,20190121,94657,275.05,47102,275.1,178,275,148
10487443,20190121,94658,275.05,47109,275.1,178,275,149
10487444,20190121,94658,275.05,47110,275.1,177,275.05,10
10487445,20190121,94701,275.05,47111,275.1,133,275.05,58
10487446,20190121,94702,275.05,47112,275.1,155,275.05,25
10487447,20190121,94703,275.05,47113,275.1,155,275.05,11
10487448,20190121,94705,275.05,47118,275.1,167,275,148
10487449,20190121,94708,275,47119,275.05,47,275,118
10487450,20190121,94708,275,47120,275.05,47,275,118
10487451,20190121,94709,275.05,47122,275.05,46,275,118
10487452,20190121,94712,275.05,47123,275.05,35,275,127
10487453,20190121,94719,275,47124,275.05,79,275,90
10487454,20190121,94720,275,47125,275.05,79,275,89
10487455,20190121,94730,275,47129,275.05,101,275,78
10487456,20190121,94730,275,47167,275.05,104,275,40
10487457,20190121,94730,275,47201,275.05,107,275,6
10487458,20190121,94730,275,47204,275.05,108,275,3
10487459,20190121,94730,275,47207,275,1,274.95,154
10487460,20190121,94730,275,47222,275,15,274.95,131
10487461,20190121,94730,275,47223,275,3,274.95,132
10487462,20190121,94730,275,47226,275.05,137,275,5
10487463,20190121,94730,275,47230,275.05,133,275,13
10487464,20190121,94730,275,47233,275.05,103,275,3
10487465,20190121,94730,275,47242,275,16,274.95,138
10487466,20190121,94731,274.95,47243,275,62,274.95,113
10487467,20190121,94732,274.95,47244,275,58,274.95,114
10487468,20190121,94734,274.95,47245,275,61,274.95,115
10487469,20190121,94735,274.95,47247,275,62,274.95,113
10487470,20190121,94738,274.95,47257,275,80,274.95,63
10487471,20190121,94738,274.95,47258,275,93,274.95,55
10487472,20190121,94740,274.95,47313,275,98,274.9,156
10487473,20190121,94741,274.95,47314,274.95,110,274.9,63
10487474,20190121,94741,274.95,47316,274.95,108,274.9,65
10487475,20190121,94741,274.95,47317,274.95,114,274.9,66
10487476,20190121,94742,274.95,47321,274.95,72,274.9,100
10487477,20190121,94742,274.9,47323,274.95,62,274.9,106
10487478,20190121,94742,274.9,47324,274.95,64,274.9,104
10487479,20190121,94742,274.9,47325,274.95,63,274.9,98
10487480,20190121,94742,274.9,47330,274.95,64,274.9,94
10487481,20190121,94742,274.9,47331,274.95,64,274.9,93
10487482,20190121,94743,274.95,47332,274.95,60,274.9,101
10487483,20190121,94744,274.95,47345,274.95,48,274.9,104
10487484,20190121,94744,274.95,47353,274.95,40,274.9,104
10487485,20190121,94744,274.95,47360,274.95,33,274.9,104
10487486,20190121,94744,274.95,47365,274.95,28,274.9,104
10487487,20190121,94744,274.95,47370,274.95,23,274.9,104
10487488,20190121,94744,274.95,47393,274.95,23,274.9,104
10487489,20190121,94744,274.95,47395,275,74,274.95,30
10487490,20190121,94747,275,47396,275,35,274.95,79
10487491,20190121,94747,275,47397,275,29,274.95,82
10487492,20190121,94751,275,47429,275.05,133,274.95,97
10487493,20190121,94751,275,47446,275.05,96,274.95,130
10487494,20190121,94751,275,47454,275,1,274.95,128
10487495,20190121,94751,275,47455,275,22,274.95,113
10487496,20190121,94752,275,47456,275.05,99,275,7
10487497,20190121,94752,275,47457,275.05,99,275,6
10487498,20190121,94752,275,47463,275.05,99,274.95,132
10487499,20190121,94752,275,47464,275,5,274.95,132
10487500,20190121,94752,275,47468,275,1,274.95,123
10487501,20190121,94752,275,47470,275,2,274.95,123
10487502,20190121,94752,275,47471,275.05,94,275,5
10487503,20190121,94753,275,47472,275.05,91,275,10
10487504,20190121,94754,275,47476,275.05,91,275,3
10487505,20190121,94754,275,47478,275.05,95,275,2
10487506,20190121,94754,275,47479,275,4,274.95,122
10487507,20190121,94755,275,47480,275.05,115,274.95,122
10487508,20190121,94756,275,47495,275.05,86,274.95,128
10487509,20190121,94759,275,47505,275,50,274.95,86
10487510,20190121,94800,274.95,47593,275,63,274.9,166
10487511,20190121,94800,274.9,47594,274.95,15,274.9,109
10487512,20190121,94800,274.95,47595,275,127,274.9,109
10487513,20190121,94801,274.95,47596,275,128,274.9,109
10487514,20190121,94801,274.95,47597,275,102,274.95,24
10487515,20190121,94801,274.95,47599,275,102,274.95,22
10487516,20190121,94801,274.95,47600,275,102,274.95,16
10487517,20190121,94802,275,47610,275,55,274.95,58
10487518,20190121,94802,275,47618,275,26,274.95,68
10487519,20190121,94806,275,47634,275,4,274.95,91
10487520,20190121,94806,275,47637,275,1,274.95,91
10487521,20190121,94806,275,47638,275,1,274.95,91
10487522,20190121,94806,275,47640,275.05,98,275,2
10487523,20190121,94814,275,47663,275,23,274.95,95
10487524,20190121,94814,275,47667,275.05,105,275,12
10487525,20190121,94819,275,47672,275.05,74,275,65
10487526,20190121,94823,275.05,47676,275.05,40,275,74
10487527,20190121,94823,275,47677,275.05,32,275,85
10487528,20190121,94829,275.05,47709,275.05,7,275,87
10487529,20190121,94829,275.05,47713,275.05,4,275,87
10487530,20190121,94829,275.05,47724,275.1,179,275,122
10487531,20190121,94829,275.05,47726,275.05,8,275,113
10487532,20190121,94830,275.05,47727,275.05,19,275,85
10487533,20190121,94830,275,47729,275.05,15,275,84
10487534,20190121,94831,275,47730,275.05,60,275,84
10487535,20190121,94834,275,47757,275.05,90,275,12
10487536,20190121,94834,275,47769,275.05,93,275,12
10487537,20190121,94834,275,47772,275,18,274.95,127
10487538,20190121,94834,275,47773,275,1,274.95,127
10487539,20190121,94834,275,47774,275,5,274.95,134
10487540,20190121,94835,275,47776,275.05,113,274.95,136
10487541,20190121,94837,275,47777,275,16,274.95,128
10487542,20190121,94837,275,47788,275.05,124,275,2
10487543,20190121,94839,275,47789,275.05,111,275,16
10487544,20190121,94843,275,47790,275.05,98,275,27
10487545,20190121,94849,275,47794,275.05,26,275,72
10487546,20190121,94850,275.05,47811,275.05,17,275,219
10487547,20190121,94850,275.05,47813,275.1,200,275,219
10487548,20190121,94850,275.05,47816,275.05,2,275,219
10487549,20190121,94850,275.05,47818,275.1,200,275.05,4
10487550,20190121,94850,275.05,47820,275.1,200,275.05,2
10487551,20190121,94850,275.05,47822,275.05,2,275,219
10487552,20190121,94850,275.05,47824,275.05,6,275,219
10487553,20190121,94850,275.05,47825,275.05,1,275,219
10487554,20190121,94850,275.05,47829,275.1,180,275.05,1
10487555,20190121,94850,275.05,47831,275.1,180,275,245
10487556,20190121,94850,275.05,47835,275.05,16,275,246
10487557,20190121,94850,275.05,47837,275.05,9,275,246
10487558,20190121,94850,275.05,47846,275.05,1,275,246
10487559,20190121,94851,275.05,47869,275.05,23,275,91
10487560,20190121,94854,275.05,47915,275.05,104,275,271
10487561,20190121,94854,275.05,47916,275.05,121,275,235
10487562,20190121,94855,275.05,47956,275.05,76,275,237
10487563,20190121,94855,275.05,48031,275.05,75,275,237
10487564,20190121,94855,275.1,48032,275.1,154,275.05,21
10487565,20190121,94900,275.05,48036,275.1,161,275.05,3
10487566,20190121,94900,275.05,48039,275.1,161,275.05,3
10487567,20190121,94902,275.05,48043,275.05,3,275,264
10487568,20190121,94905,275.05,48046,275.05,8,275,263
10487569,20190121,94905,275.05,48047,275.05,2,275,263
10487570,20190121,94905,275.05,48049,275.1,197,275,263
10487571,20190121,94905,275.05,48055,275.1,197,275.05,6
10487572,20190121,94905,275.05,48062,275.05,1,275,265
10487573,20190121,94905,275.05,48063,275.1,197,275,265
10487574,20190121,94908,275,48138,275.05,459,275,141
10487575,20190121,94908,275,48174,275.05,459,275,105
10487576,20190121,94908,275,48177,275.05,456,275,103
10487577,20190121,94908,275.05,48192,275.05,36,275,115
10487578,20190121,94908,275.05,48196,275.05,12,275,132
10487579,20190121,94914,275.05,48197,275.05,34,275,139
10487580,20190121,94916,275.05,48207,275.05,9,275,143
10487581,20190121,94916,275.05,48213,275.05,3,275,143
10487582,20190121,94916,275.05,48216,275.05,3,275,143
10487583,20190121,94916,275.05,48220,275.1,198,275.05,8
10487584,20190121,94916,275.05,48228,275.1,198,275.05,9
10487585,20190121,94916,275.05,48232,275.1,198,275.05,5
10487586,20190121,94916,275.05,48237,275.1,198,275.05,5
10487587,20190121,94917,275.05,48239,275.05,3,275,166
10487588,20190121,94917,275.05,48242,275.1,197,275,166
10487589,20190121,94917,275.05,48243,275.1,197,275,169
10487590,20190121,94918,275.05,48244,275.05,7,275,167
10487591,20190121,94918,275.05,48245,275.05,9,275,167
10487592,20190121,94922,275.05,48268,275.05,23,275,137
10487593,20190121,94922,275.05,48271,275.05,4,275,158
10487594,20190121,94922,275.05,48275,275.05,4,275,159
10487595,20190121,94922,275.05,48279,275.05,1,275,168
10487596,20190121,94922,275.05,48281,275.05,2,275,164
10487597,20190121,94922,275.05,48285,275.05,2,275,189
10487598,20190121,94922,275.05,48286,275.1,189,275,180
10487599,20190121,94922,275.05,48290,275.1,189,275,180
10487600,20190121,94922,275.05,48291,275.05,1,275,179
10487601,20190121,94922,275.05,48292,275.1,189,275,179
10487602,20190121,94922,275.05,48294,275.1,189,275.05,2
10487603,20190121,94922,275.05,48296,275.1,189,275,184
10487604,20190121,94922,275.05,48298,275.1,189,275.05,1
10487605,20190121,94922,275.05,48301,275.05,5,275,184
10487606,20190121,94922,275.05,48303,275.05,3,275,184
10487607,20190121,94922,275.05,48308,275.05,4,275,184
10487608,20190121,94922,275.05,48309,275.05,4,275,180
10487609,20190121,94922,275.05,48311,275.05,2,275,180
10487610,20190121,94922,275.05,48312,275.1,189,275,180
10487611,20190121,94923,275.1,48314,275.1,187,275.05,8
10487612,20190121,94923,275.05,48316,275.05,2,275,181
10487613,20190121,94924,275.05,48318,275.05,15,275,180
10487614,20190121,94924,275.05,48319,275.05,7,275,180
10487615,20190121,94925,275.05,48320,275.05,7,275,177
10487616,20190121,94926,275.05,48321,275.05,8,275,177
10487617,20190121,94927,275.05,48322,275.05,7,275,187
10487618,20190121,94931,275.05,48323,275.05,3,275,188
10487619,20190121,94931,275.05,48326,275.05,3,275,188
10487620,20190121,94931,275.05,48334,275.1,187,275.05,2
10487621,20190121,94931,275.05,48342,275.1,187,275.05,2
10487622,20190121,94931,275.05,48344,275.1,187,275.05,2
10487623,20190121,94939,275,48473,275.05,89,274.95,151
10487624,20190121,94940,274.95,48477,275,65,274.95,75
10487625,20190121,94940,274.95,48532,275,75,274.9,175
10487626,20190121,94940,274.95,48533,274.95,45,274.9,103
10487627,20190121,94940,274.9,48537,274.95,49,274.9,95
10487628,20190121,94940,274.9,48538,274.95,51,274.9,94
10487629,20190121,94945,274.9,48542,274.95,70,274.9,81
10487630,20190121,94949,274.9,48543,274.95,54,274.9,98
10487631,20190121,94949,274.9,48544,274.95,54,274.9,97
10487632,20190121,94953,274.95,48545,274.95,57,274.9,102
10487633,20190121,94953,274.95,48549,274.95,53,274.9,102
10487634,20190121,94958,274.95,48550,274.95,58,274.9,88
10487635,20190121,95002,274.95,48559,274.95,10,274.9,101
10487636,20190121,95002,274.95,48569,275,122,274.9,101
10487637,20190121,95002,274.95,48571,275,122,274.9,105
10487638,20190121,95002,274.95,48572,275,122,274.95,1
10487639,20190121,95002,274.95,48576,274.95,8,274.9,133
10487640,20190121,95002,274.95,48577,274.95,5,274.9,129
10487641,20190121,95002,274.95,48586,274.95,18,274.9,102
10487642,20190121,95002,274.95,48591,275,122,274.95,11
10487643,20190121,95002,274.95,48602,275,117,274.9,137
10487644,20190121,95002,274.95,48604,274.95,2,274.9,130
10487645,20190121,95002,274.95,48615,275,96,274.95,17
10487646,20190121,95002,274.95,48631,275,96,274.95,16
10487647,20190121,95003,274.95,48632,274.95,13,274.9,125
10487648,20190121,95003,274.95,48636,274.95,6,274.9,125
10487649,20190121,95003,274.95,48638,275,120,274.9,129
10487650,20190121,95003,274.95,48639,275,104,274.9,137
10487651,20190121,95003,274.95,48640,275,118,274.9,137
10487652,20190121,95003,274.95,48641,275,111,274.95,4
10487653,20190121,95003,274.95,48642,275,111,274.95,3
10487654,20190121,95004,274.95,48643,274.95,12,274.9,127
10487655,20190121,95005,274.95,48644,274.95,2,274.9,128
10487656,20190121,95006,274.95,48646,274.95,2,274.9,128
10487657,20190121,95008,274.95,48649,275,121,274.9,128
10487658,20190121,95009,274.95,48653,275,121,274.9,132
10487659,20190121,95010,274.95,48658,275,109,274.9,135
10487660,20190121,95011,274.95,48659,275,103,274.9,137
10487661,20190121,95011,274.95,48660,275,103,274.9,138
10487662,20190121,95012,274.95,48661,274.95,20,274.9,128
10487663,20190121,95015,274.95,48666,274.95,15,274.9,121
10487664,20190121,95016,274.95,48667,274.95,14,274.9,125
10487665,20190121,95016,274.95,48668,274.95,13,274.9,125
10487666,20190121,95016,274.95,48669,274.95,12,274.9,125
10487667,20190121,95018,274.95,48674,274.95,26,274.9,116
10487668,20190121,95019,274.95,48679,274.95,13,274.9,116
10487669,20190121,95019,274.95,48683,275,121,274.9,116
10487670,20190121,95019,274.95,48684,275,123,274.9,120
10487671,20190121,95020,274.95,48685,274.95,7,274.9,128
10487672,20190121,95021,274.9,48686,274.95,18,274.9,127
10487673,20190121,95026,274.95,48687,274.95,72,274.9,77
10487674,20190121,95028,274.9,48691,274.95,71,274.9,73
10487675,20190121,95029,274.9,48692,274.95,70,274.9,72
10487676,20190121,95029,274.9,48696,274.95,70,274.9,68
10487677,20190121,95031,274.9,48697,274.95,76,274.9,68
10487678,20190121,95033,274.9,48698,274.95,78,274.9,67
10487679,20190121,95035,274.9,48699,274.95,31,274.9,94
10487680,20190121,95040,274.95,48708,274.95,4,274.9,103
10487681,20190121,95040,274.95,48712,275,124,274.9,107
10487682,20190121,95040,274.95,48713,274.95,1,274.9,141
10487683,20190121,95042,274.95,48714,274.95,32,274.9,107
10487684,20190121,95054,274.95,48715,274.95,49,274.9,97
10487685,20190121,95055,274.95,48716,274.95,36,274.9,108
10487686,20190121,95056,274.9,48720,274.95,21,274.9,108
10487687,20190121,95059,274.95,48724,274.95,18,274.9,116
10487688,20190121,95059,274.95,48731,274.95,7,274.9,118
10487689,20190121,95059,274.95,48732,275,112,274.9,155
10487690,20190121,95100,274.95,48733,275,125,274.9,147
10487691,20190121,95100,274.95,48739,275,100,274.95,6
10487692,20190121,95100,274.95,48740,274.95,18,274.9,140
10487693,20190121,95105,274.95,48741,274.95,38,274.9,122
10487694,20190121,95106,274.95,48742,274.95,74,274.9,97
10487695,20190121,95108,274.95,48744,274.95,79,274.9,91
10487696,20190121,95111,274.95,48745,274.95,65,274.9,91
10487697,20190121,95120,274.95,48746,274.95,30,274.9,110
10487698,20190121,95122,274.95,48758,274.95,8,274.9,128
10487699,20190121,95122,274.95,48766,274.95,8,274.9,128
10487700,20190121,95122,274.95,48777,275,123,274.9,157
10487701,20190121,95122,274.95,48778,275,123,274.95,1
10487702,20190121,95122,274.95,48779,275,123,274.9,149
10487703,20190121,95122,274.95,48780,275,123,274.95,4
10487704,20190121,95122,274.95,48784,274.95,2,274.9,141
10487705,20190121,95123,274.95,48785,274.95,14,274.9,139
10487706,20190121,95123,274.95,48793,274.95,34,274.9,119
10487707,20190121,95124,274.95,48794,274.95,41,274.9,121
10487708,20190121,95132,274.9,48795,274.95,71,274.9,92
10487709,20190121,95135,274.95,48796,274.95,76,274.9,81
10487710,20190121,95141,274.95,48804,274.95,8,274.9,106
10487711,20190121,95141,274.95,48815,275,114,274.95,1
10487712,20190121,95141,274.95,48816,274.95,1,274.9,135
10487713,20190121,95142,274.95,48831,275,99,274.95,15
10487714,20190121,95142,274.95,48845,275,124,274.9,135
10487715,20190121,95142,274.95,48853,275,99,274.95,14
10487716,20190121,95143,274.95,48854,275,100,274.95,24
10487717,20190121,95150,275,48879,275.05,155,274.95,127
10487718,20190121,95153,275.05,48883,275.05,55,275,78
10487719,20190121,95154,275,48887,275.05,89,275,22
10487720,20190121,95154,275,48900,275.05,92,275,13
10487721,20190121,95154,275,48913,275,15,274.95,110
10487722,20190121,95155,275,48914,275.05,125,274.95,93
